iter	Passed	Remaining
1665	156619	313426
1666	156698	313303
1667	156804	313233
1668	156892	313126
1669	156980	313021
1670	157060	312898
1671	157149	312794
1672	157241	312697
1673	157327	312586
1674	157413	312477
1675	157507	312382
1676	157591	312270
1677	157681	312168
1678	157766	312056
1679	157860	311961
1680	157961	311882
1681	158053	311783
1682	158148	311692
1683	158234	311582
1684	158318	311468
1685	158404	311359
1686	158495	311259
1687	158593	311174
1688	158684	311073
1689	158780	310984
1690	158867	310876
1691	158953	310767
1692	159032	310644
1693	159132	310562
1694	159222	310459
1695	159318	310370
1696	159407	310266
1697	159501	310172
1698	159585	310060
1699	159668	309945
1700	159754	309835
1701	159841	309727
1702	159935	309633
1703	160012	309507
1704	160098	309398
1705	160181	309283
1706	160258	309157
1707	160338	309036
1708	160444	308966
1709	160529	308855
1710	160613	308742
1711	160694	308623
1712	160780	308514
1713	160880	308432
1714	160965	308321
1715	161049	308208
1716	161136	308102
1717	161225	307999
1718	161306	307880
1719	161383	307753
1720	161480	307667
1721	161561	307548
1722	161641	307428
1723	161721	307309
1724	161807	307199
1725	161901	307106
1726	161982	306987
1727	162072	306886
1728	162167	306796
1729	162261	306703
1730	162354	306607
1731	162451	306518
1732	162539	306415
1733	162620	306296
1734	162705	306185
1735	162792	306079
1736	162886	305987
1737	162980	305893
1738	163068	305788
1739	163165	305701
1740	163258	305605
1741	163346	305500
1742	163437	305401
1743	163521	305290
1744	163614	305194
1745	163751	305181
1746	163865	305125
1747	163965	305043
1748	164051	304935
1749	164143	304837
1750	164220	304712
1751	164306	304604
1752	164388	304489
1753	164477	304385
1754	164559	304271
1755	164650	304171
1756	164742	304075
1757	164827	303964
1758	164917	303864
1759	165018	303784
1760	165107	303682
1761	165204	303593
1762	165294	303493
1763	165377	303379
1764	165475	303292
1765	165561	303185
1766	165648	303079
1767	165734	302971
1768	165816	302856
1769	165905	302753
1770	165991	302646
1771	166076	302536
1772	166161	302427
1773	166244	302314
1774	166328	302202
1775	166429	302122
1776	166516	302016
1777	166603	301909
1778	166683	301791
1779	166772	301689
1780	166861	301587
1781	166953	301491
1782	167041	301386
1783	167128	301280
1784	167220	301184
1785	167309	301081
1786	167396	300976
1787	167506	300912
1788	167593	300806
1789	167681	300702
1790	167764	300590
1791	167853	300487
1792	167942	300386
1793	168038	300295
1794	168126	300192
1795	168204	300070
1796	168296	299974
1797	168379	299862
1798	168485	299789
1799	168570	299680
1800	168653	299568
1801	168741	299463
1802	168832	299365
1803	168922	299266
1804	169019	299178
1805	169104	299069
1806	169194	298969
1807	169284	298868
1808	169378	298777
1809	169479	298696
1810	169570	298597
1811	169646	298472
1812	169734	298368
1813	169822	298265
1814	169903	298149
1815	169991	298046
1816	170077	297939
1817	170162	297830
1818	170249	297725
1819	170337	297622
1820	170454	297569
1821	170547	297475
1822	170640	297381
1823	170726	297274
1824	170824	297187
1825	170942	297137
1826	171052	297072
1827	171156	296996
1828	171252	296906
1829	171344	296809
1830	171463	296759
1831	171546	296648
1832	171668	296602
1833	171777	296536
1834	171875	296450
1835	171964	296348
1836	172058	296254
1837	172160	296175
1838	172255	296084
1839	172351	295994
1840	172442	295897
1841	172530	295793
1842	172625	295701
1843	172716	295604
1844	172809	295508
1845	172896	295403
1846	172995	295319
1847	173091	295229
1848	173172	295114
1849	173258	295006
1850	173337	294888
1851	173441	294813
1852	173530	294712
1853	173622	294615
1854	173711	294513
1855	173797	294407
1856	173879	294293
1857	173965	294187
1858	174047	294073
1859	174138	293975
1860	174242	293899
1861	174345	293821
1862	174441	293732
1863	174549	293662
1864	174636	293558
1865	174731	293466
1866	174833	293386
1867	174926	293291
1868	175020	293198
1869	175103	293088
1870	175190	292982
1871	175278	292880
1872	175364	292772
1873	175470	292700
1874	175561	292602
1875	175649	292499
1876	175731	292385
1877	175814	292275
1878	175911	292186
1879	175992	292073
1880	176079	291968
1881	176179	291884
1882	176271	291788
1883	176349	291670
1884	176462	291608
1885	176555	291512
1886	176643	291409
1887	176721	291291
1888	176802	291176
1889	176882	291061
1890	176968	290955
1891	177059	290856
1892	177156	290768
1893	177241	290661
1894	177328	290556
1895	177414	290451
1896	177509	290360
1897	177595	290253
1898	177679	290144
1899	177771	290048
1900	177857	289941
1901	177959	289862
1902	178062	289783
1903	178173	289719
1904	178271	289632
1905	178371	289548
1906	178471	289466
1907	178575	289389
1908	178670	289298
1909	178764	289205
1910	178855	289107
1911	178942	289004
1912	179029	288898
1913	179113	288790
1914	179203	288690
1915	179308	288615
1916	179421	288553
1917	179524	288475
1918	179614	288375
1919	179708	288281
1920	179793	288174
1921	179880	288071
1922	179972	287974
1923	180062	287874
1924	180147	287768
1925	180258	287702
1926	180352	287609
1927	180447	287518
1928	180542	287426
1929	180626	287317
1930	180723	287230
1931	180820	287141
1932	180908	287038
1933	180990	286926
1934	181088	286840
1935	181174	286734
1936	181263	286633
1937	181358	286542
1938	181455	286455
1939	181550	286363
1940	181635	286256
1941	181721	286151
1942	181810	286049
1943	181899	285949
1944	181978	285831
1945	182062	285723
1946	182152	285624
1947	182252	285542
1948	182335	285431
1949	182431	285341
1950	182520	285240
1951	182615	285149
1952	182700	285043
1953	182792	284946
1954	182872	284831
1955	182953	284718
1956	183045	284623
1957	183134	284522
1958	183220	284417
1959	183313	284323
1960	183410	284234
1961	183506	284144
1962	183596	284046
1963	183675	283929
1964	183772	283842
1965	183858	283737
1966	183941	283627
1967	184030	283526
1968	184119	283425
1969	184200	283313
1970	184291	283216
1971	184378	283112
1972	184467	283012
1973	184557	282912
1974	184655	282827
1975	184752	282739
1976	184844	282643
1977	184933	282542
1978	185031	282455
1979	185120	282354
1980	185207	282251
1981	185285	282134
1982	185372	282032
1983	185475	281952
1984	185570	281861
1985	185650	281747
1986	185736	281643
1987	185819	281533
1988	185905	281429
1989	185995	281329
1990	186071	281209
1991	186155	281102
1992	186238	280993
1993	186339	280910
1994	186443	280832
1995	186536	280739
1996	186626	280640
1997	186704	280523
1998	186787	280414
1999	186867	280301
2000	186956	280200
2001	187037	280089
2002	187120	279979
2003	187207	279877
2004	187301	279784
2005	187392	279688
2006	187492	279604
2007	187592	279520
2008	187676	279412
2009	187765	279312
2010	187852	279209
2011	187941	279109
2012	188024	279001
2013	188120	278911
2014	188211	278813
2015	188296	278709
2016	188414	278652
2017	188504	278553
2018	188594	278454
2019	188677	278346
2020	188760	278237
2021	188844	278129
2022	188938	278037
2023	189028	277938
2024	189113	277834
2025	189195	277724
2026	189279	277615
2027	189398	277560
2028	189502	277481
2029	189582	277369
2030	189672	277270
2031	189753	277159
2032	189842	277060
2033	189943	276977
2034	190027	276870
2035	190120	276775
2036	190213	276683
2037	190301	276580
2038	190393	276485
2039	190488	276394
2040	190570	276284
2041	190663	276190
2042	190750	276089
2043	190835	275983
2044	190928	275889
2045	191030	275808
2046	191124	275715
2047	191217	275622
2048	191305	275521
2049	191413	275449
2050	191506	275354
2051	191600	275261
2052	191681	275151
2053	191769	275049
2054	191853	274943
2055	191940	274841
2056	192029	274741
2057	192119	274642
2058	192203	274537
2059	192283	274423
2060	192362	274310
2061	192460	274223
2062	192551	274127
2063	192628	274010
2064	192715	273908
2065	192801	273803
2066	192891	273705
2067	192975	273599
2068	193072	273511
2069	193161	273412
2070	193243	273303
2071	193330	273200
2072	193431	273117
2073	193523	273023
2074	193597	272903
2075	193681	272796
2076	193776	272705
2077	193871	272613
2078	193961	272516
2079	194039	272401
2080	194135	272312
2081	194208	272190
2082	194296	272090
2083	194393	272001
2084	194484	271904
2085	194578	271812
2086	194659	271702
2087	194740	271591
2088	194824	271486
2089	194910	271382
2090	194995	271278
2091	195079	271171
2092	195155	271054
2093	195244	270954
2094	195325	270845
2095	195437	270777
2096	195530	270683
2097	195618	270583
2098	195710	270488
2099	195795	270383
2100	195879	270278
2101	195962	270171
2102	196045	270064
2103	196129	269958
2104	196215	269854
2105	196294	269742
2106	196393	269656
2107	196497	269578
2108	196582	269473
2109	196667	269369
2110	196748	269259
2111	196845	269171
2112	196928	269064
2113	197011	268956
2114	197113	268876
2115	197191	268761
2116	197276	268657
2117	197365	268558
2118	197456	268461
2119	197536	268351
2120	197626	268254
2121	197719	268159
2122	197803	268055
2123	197885	267947
2124	197972	267845
2125	198051	267733
2126	198148	267645
2127	198232	267539
2128	198324	267444
2129	198435	267376
2130	198536	267292
2131	198628	267197
2132	198723	267107
2133	198816	267013
2134	198908	266919
2135	199006	266833
2136	199098	266738
2137	199181	266630
2138	199271	266533
2139	199353	266425
2140	199444	266330
2141	199539	266239
2142	199638	266153
2143	199730	266059
2144	199809	265947
2145	199906	265858
2146	200006	265775
2147	200105	265689
2148	200188	265582
2149	200280	265488
2150	200363	265382
2151	200458	265290
2152	200578	265233
2153	200760	265258
2154	200844	265152
2155	200941	265064
2156	201039	264977
2157	201123	264871
2158	201225	264790
2159	201340	264725
2160	201444	264646
2161	201534	264548
2162	201619	264445
2163	201704	264341
2164	201807	264260
2165	201911	264181
2166	202009	264094
2167	202095	263992
2168	202190	263901
2169	202275	263797
2170	202377	263715
2171	202469	263621
2172	202553	263515
2173	202633	263404
2174	202728	263313
2175	202822	263221
2176	202910	263121
2177	202998	263021
2178	203085	262920
2179	203167	262812
2180	203250	262706
2181	203333	262600
2182	203449	262537
2183	203542	262442
2184	203631	262344
2185	203709	262231
2186	203792	262125
2187	203880	262025
2188	203972	261930
2189	204067	261839
2190	204163	261750
2191	204257	261658
2192	204343	261555
2193	204432	261457
2194	204518	261354
2195	204621	261274
2196	204710	261175
2197	204799	261077
2198	204881	260969
2199	204963	260862
2200	205052	260763
2201	205146	260672
2202	205225	260560
2203	205309	260456
2204	205409	260371
2205	205497	260272
2206	205593	260181
2207	205671	260070
2208	205758	259968
2209	205838	259858
2210	205923	259756
2211	206007	259651
2212	206095	259551
2213	206182	259450
2214	206254	259331
2215	206330	259217
2216	206444	259150
2217	206527	259043
2218	206616	258945
2219	206716	258860
2220	206802	258759
2221	206894	258664
2222	206977	258559
2223	207061	258453
2224	207145	258349
2225	207234	258251
2226	207329	258160
2227	207437	258086
2228	207523	257984
2229	207612	257885
2230	207698	257784
2231	207778	257675
2232	207879	257591
2233	207961	257485
2234	208044	257379
2235	208136	257284
2236	208213	257172
2237	208299	257069
2238	208394	256980
2239	208496	256896
2240	208585	256798
2241	208665	256690
2242	208753	256591
2243	208833	256481
2244	208910	256369
2245	209010	256284
2246	209100	256188
2247	209195	256097
2248	209280	255994
2249	209376	255904
2250	209472	255815
2251	209559	255714
2252	209645	255613
2253	209739	255520
2254	209818	255410
2255	209919	255327
2256	210011	255233
2257	210109	255146
2258	210205	255056
2259	210309	254976
2260	210413	254896
2261	210504	254802
2262	210583	254691
2263	210659	254577
2264	210751	254483
2265	210848	254394
2266	210944	254305
2267	211026	254199
2268	211114	254100
2269	211210	254011
2270	211304	253918
2271	211406	253837
2272	211499	253743
2273	211582	253638
2274	211667	253536
2275	211757	253438
2276	211839	253333
2277	211942	253251
2278	212021	253141
2279	212105	253037
2280	212192	252937
2281	212288	252848
2282	212386	252761
2283	212476	252664
2284	212565	252567
2285	212658	252473
2286	212771	252404
2287	212856	252302
2288	212945	252203
2289	213031	252102
2290	213132	252019
2291	213214	251913
2292	213303	251814
2293	213395	251721
2294	213498	251639
2295	213588	251543
2296	213683	251452
2297	213804	251391
2298	213893	251294
2299	213974	251186
2300	214054	251079
2301	214154	250994
2302	214237	250889
2303	214318	250782
2304	214414	250692
2305	214488	250577
2306	214565	250465
2307	214644	250356
2308	214728	250253
2309	214820	250159
2310	214917	250070
2311	215008	249975
2312	215106	249887
2313	215202	249798
2314	215297	249707
2315	215397	249622
2316	215488	249527
2317	215579	249432
2318	215657	249322
2319	215741	249219
2320	215831	249122
2321	215924	249028
2322	216005	248921
2323	216093	248823
2324	216177	248720
2325	216260	248616
2326	216369	248541
2327	216458	248443
2328	216540	248337
2329	216642	248255
2330	216725	248151
2331	216818	248058
2332	216910	247964
2333	216997	247864
2334	217094	247775
2335	217185	247680
2336	217272	247581
2337	217374	247497
2338	217457	247394
2339	217546	247296
2340	217629	247192
2341	217717	247094
2342	217805	246994
2343	217894	246897
2344	217991	246808
2345	218083	246714
2346	218163	246607
2347	218251	246508
2348	218336	246407
2349	218438	246324
2350	218536	246236
2351	218621	246135
2352	218698	246024
2353	218787	245926
2354	218883	245836
2355	218967	245734
2356	219050	245630
2357	219127	245519
2358	219218	245424
2359	219305	245325
2360	219400	245234
2361	219493	245141
2362	219580	245041
2363	219669	244944
2364	219752	244840
2365	219841	244742
2366	219935	244651
2367	220022	244552
2368	220107	244449
2369	220195	244352
2370	220286	244257
2371	220378	244163
2372	220468	244067
2373	220565	243978
2374	220653	243880
2375	220744	243784
2376	220830	243684
2377	220921	243590
2378	221010	243491
2379	221104	243401
2380	221184	243294
2381	221278	243202
2382	221370	243108
2383	221456	243007
2384	221552	242917
2385	221637	242817
2386	221727	242720
2387	221812	242618
2388	221907	242528
2389	221988	242422
2390	222072	242320
2391	222161	242222
2392	222246	242121
2393	222324	242012
2394	222424	241927
2395	222537	241856
2396	222633	241766
2397	222718	241665
2398	222798	241558
2399	222889	241463
2400	222981	241370
2401	223071	241273
2402	223155	241171
2403	223245	241074
2404	223330	240973
2405	223431	240890
2406	223510	240782
2407	223598	240683
2408	223687	240586
2409	223776	240489
2410	223868	240396
2411	223976	240320
2412	224062	240219
2413	224154	240125
2414	224243	240028
2415	224332	239932
2416	224421	239834
2417	224512	239740
2418	224604	239646
2419	224687	239543
2420	224782	239452
2421	224866	239349
2422	224968	239267
2423	225059	239172
2424	225149	239076
2425	225233	238973
2426	225323	238878
2427	225428	238798
2428	225516	238699
2429	225600	238597
2430	225692	238503
2431	225789	238415
2432	225874	238315
2433	225972	238227
2434	226072	238142
2435	226169	238053
2436	226256	237954
2437	226345	237857
2438	226445	237772
2439	226540	237681
2440	226621	237576
2441	226706	237475
2442	226791	237374
2443	226883	237280
2444	226978	237190
2445	227066	237092
2446	227153	236993
2447	227231	236884
2448	227321	236789
2449	227407	236689
2450	227487	236583
2451	227566	236476
2452	227654	236378
2453	227734	236272
2454	227818	236170
2455	227903	236069
2456	227990	235970
2457	228067	235861
2458	228152	235760
2459	228238	235660
2460	228329	235566
2461	228409	235460
2462	228501	235366
2463	228590	235269
2464	228688	235182
2465	228786	235095
2466	228878	235001
2467	228956	234894
2468	229054	234806
2469	229145	234712
2470	229225	234606
2471	229313	234508
2472	229412	234421
2473	229503	234327
2474	229589	234227
2475	229679	234132
2476	229762	234029
2477	229849	233931
2478	229929	233824
2479	230021	233731
2480	230109	233634
2481	230196	233535
2482	230289	233443
2483	230394	233362
2484	230485	233268
2485	230582	233179
2486	230666	233077
2487	230753	232979
2488	230858	232898
2489	230941	232796
2490	231029	232698
2491	231124	232608
2492	231219	232518
2493	231307	232420
2494	231404	232331
2495	231498	232240
2496	231590	232147
2497	231679	232050
2498	231771	231957
2499	231879	231879
2500	231960	231774
2501	232045	231674
2502	232147	231590
2503	232228	231486
2504	232312	231385
2505	232418	231305
2506	232510	231212
2507	232592	231108
2508	232684	231015
2509	232768	230914
2510	232868	230828
2511	232963	230737
2512	233050	230638
2513	233150	230554
2514	233240	230458
2515	233324	230356
2516	233424	230271
2517	233511	230172
2518	233604	230080
2519	233694	229984
2520	233792	229897
2521	233872	229792
2522	233953	229687
2523	234036	229586
2524	234153	229516
2525	234257	229435
2526	234349	229341
2527	234436	229243
2528	234520	229141
2529	234607	229043
2530	234698	228949
2531	234783	228849
2532	234873	228753
2533	234954	228649
2534	235034	228543
2535	235121	228446
2536	235220	228359
2537	235317	228270
2538	235417	228185
2539	235500	228082
2540	235576	227974
2541	235674	227886
2542	235757	227784
2543	235852	227693
2544	235937	227593
2545	236018	227489
2546	236115	227401
2547	236202	227303
2548	236286	227201
2549	236390	227120
2550	236476	227021
2551	236565	226924
2552	236658	226832
2553	236745	226734
2554	236824	226628
2555	236914	226532
2556	237003	226436
2557	237105	226353
2558	237205	226267
2559	237313	226189
2560	237414	226104
2561	237508	226012
2562	237599	225918
2563	237687	225821
2564	237788	225736
2565	237891	225653
2566	237989	225566
2567	238083	225475
2568	238188	225393
2569	238277	225297
2570	238396	225229
2571	238520	225166
2572	238612	225072
2573	238705	224980
2574	238809	224898
2575	238909	224812
2576	239006	224723
2577	239096	224628
2578	239192	224538
2579	239292	224452
2580	239400	224374
2581	239490	224278
2582	239579	224182
2583	239670	224088
2584	239766	223998
2585	239866	223912
2586	239965	223825
2587	240056	223731
2588	240162	223651
2589	240258	223560
2590	240399	223512
2591	240511	223438
2592	240602	223343
2593	240696	223252
2594	240780	223151
2595	240866	223052
2596	240948	222949
2597	241034	222850
2598	241119	222750
2599	241210	222655
2600	241290	222550
2601	241408	222482
2602	241505	222392
2603	241586	222289
2604	241674	222191
2605	241761	222094
2606	241861	222007
2607	241949	221911
2608	242036	221813
2609	242139	221729
2610	242227	221631
2611	242334	221552
2612	242430	221462
2613	242526	221372
2614	242617	221278
2615	242706	221181
2616	242798	221088
2617	242883	220989
2618	242961	220882
2619	243047	220783
2620	243147	220697
2621	243262	220624
2622	243370	220546
2623	243475	220463
2624	243567	220370
2625	243651	220270
2626	243753	220185
2627	243840	220087
2628	243927	219989
2629	244028	219904
2630	244115	219805
2631	244209	219714
2632	244336	219652
2633	244428	219558
2634	244506	219452
2635	244588	219350
2636	244674	219251
2637	244761	219153
2638	244848	219055
2639	244941	218963
2640	245023	218860
2641	245115	218767
2642	245195	218662
2643	245280	218563
2644	245372	218469
2645	245468	218379
2646	245568	218293
2647	245654	218194
2648	245740	218096
2649	245828	217999
2650	245914	217900
2651	246004	217805
2652	246100	217714
2653	246189	217618
2654	246293	217535
2655	246391	217447
2656	246487	217358
2657	246569	217255
2658	246659	217160
2659	246758	217073
2660	246847	216977
2661	246931	216876
2662	247013	216774
2663	247105	216681
2664	247187	216579
2665	247272	216479
2666	247382	216401
2667	247476	216309
2668	247561	216210
2669	247661	216124
2670	247747	216025
2671	247841	215933
2672	247921	215829
2673	248005	215729
2674	248085	215626
2675	248171	215526
2676	248251	215423
2677	248353	215338
2678	248435	215236
2679	248525	215141
2680	248615	215046
2681	248701	214947
2682	248780	214843
2683	248879	214755
2684	248964	214656
2685	249040	214549
2686	249127	214452
2687	249211	214351
2688	249287	214244
2689	249390	214160
2690	249483	214067
2691	249571	213971
2692	249658	213874
2693	249758	213787
2694	249838	213684
2695	249920	213582
2696	250004	213481
2697	250109	213399
2698	250191	213297
2699	250271	213194
2700	250359	213097
2701	250453	213006
2702	250547	212914
2703	250643	212824
2704	250733	212729
2705	250824	212635
2706	250907	212534
2707	250988	212432
2708	251081	212339
2709	251170	212244
2710	251264	212152
2711	251382	212080
2712	251484	211996
2713	251570	211897
2714	251652	211796
2715	251743	211701
2716	251825	211600
2717	251913	211503
2718	251997	211403
2719	252093	211313
2720	252178	211214
2721	252267	211118
2722	252379	211042
2723	252472	210950
2724	252559	210852
2725	252652	210759
2726	252732	210657
2727	252837	210574
2728	252924	210477
2729	253008	210377
2730	253094	210278
2731	253175	210176
2732	253256	210073
2733	253366	209995
2734	253454	209899
2735	253533	209794
2736	253624	209701
2737	253714	209606
2738	253800	209508
2739	253885	209409
2740	253975	209314
2741	254063	209217
2742	254141	209113
2743	254215	209005
2744	254294	208900
2745	254393	208813
2746	254486	208721
2747	254568	208620
2748	254653	208520
2749	254734	208419
2750	254816	208318
2751	254902	208219
2752	254981	208116
2753	255068	208019
2754	255151	207917
2755	255231	207815
2756	255324	207723
2757	255423	207635
2758	255511	207539
2759	255595	207439
2760	255692	207351
2761	255784	207257
2762	255870	207159
2763	255959	207063
2764	256042	206963
2765	256130	206867
2766	256211	206765
2767	256296	206667
2768	256390	206575
2769	256486	206485
2770	256565	206382
2771	256663	206293
2772	256747	206194
2773	256831	206094
2774	256913	205993
2775	257001	205897
2776	257102	205811
2777	257194	205718
2778	257276	205617
2779	257385	205537
2780	257474	205442
2781	257562	205346
2782	257653	205252
2783	257742	205156
2784	257828	205059
2785	257907	204955
2786	257987	204853
2787	258071	204753
2788	258165	204662
2789	258245	204560
2790	258350	204477
2791	258439	204382
2792	258531	204289
2793	258623	204195
2794	258710	204099
2795	258792	203997
2796	258889	203909
2797	258977	203813
2798	259069	203719
2799	259168	203632
2800	259249	203530
2801	259352	203446
2802	259439	203349
2803	259532	203257
2804	259612	203155
2805	259698	203057
2806	259798	202970
2807	259904	202888
2808	260007	202804
2809	260109	202718
2810	260200	202625
2811	260285	202526
2812	260393	202446
2813	260489	202355
2814	260589	202269
2815	260688	202181
2816	260784	202091
2817	260877	201999
2818	260965	201903
2819	261118	201857
2820	261230	201779
2821	261360	201716
2822	261447	201619
2823	261550	201534
2824	261646	201444
2825	261744	201356
2826	261863	201283
2827	261943	201181
2828	262028	201083
2829	262109	200981
2830	262191	200880
2831	262283	200787
2832	262382	200699
2833	262473	200605
2834	262557	200506
2835	262654	200417
2836	262732	200313
2837	262819	200216
2838	262914	200126
2839	263007	200034
2840	263093	199936
2841	263178	199837
2842	263256	199734
2843	263359	199649
2844	263457	199560
2845	263552	199470
2846	263638	199372
2847	263722	199273
2848	263809	199176
2849	263908	199088
2850	263992	198989
2851	264081	198894
2852	264162	198793
2853	264250	198697
2854	264345	198606
2855	264429	198506
2856	264526	198418
2857	264616	198323
2858	264724	198242
2859	264804	198140
2860	264897	198048
2861	264992	197957
2862	265087	197866
2863	265187	197779
2864	265280	197687
2865	265382	197601
2866	265473	197507
2867	265554	197406
2868	265646	197313
2869	265731	197215
2870	265823	197122
2871	265910	197025
2872	265987	196921
2873	266068	196820
2874	266154	196722
2875	266234	196621
2876	266328	196529
2877	266418	196434
2878	266522	196350
2879	266618	196261
2880	266705	196164
2881	266784	196061
2882	266871	195965
2883	266955	195866
2884	267036	195765
2885	267128	195672
2886	267213	195573
2887	267310	195484
2888	267408	195396
2889	267490	195296
2890	267569	195193
2891	267672	195108
2892	267764	195015
2893	267855	194922
2894	267934	194819
2895	268016	194719
2896	268103	194622
2897	268201	194534
2898	268307	194450
2899	268402	194360
2900	268487	194262
2901	268583	194172
2902	268675	194079
2903	268766	193985
2904	268853	193889
2905	268952	193801
2906	269033	193700
2907	269138	193616
2908	269220	193516
2909	269317	193427
2910	269415	193338
2911	269504	193243
2912	269601	193154
2913	269691	193059
2914	269774	192960
2915	269866	192867
2916	269954	192771
2917	270035	192671
2918	270127	192577
2919	270213	192480
2920	270305	192388
2921	270410	192304
2922	270484	192198
2923	270567	192099
2924	270654	192002
2925	270752	191913
2926	270838	191817
2927	270930	191723
2928	271012	191623
2929	271107	191532
2930	271199	191440
2931	271290	191346
2932	271377	191250
2933	271467	191156
2934	271552	191058
2935	271633	190957
2936	271714	190856
2937	271809	190766
2938	271889	190664
2939	271968	190562
2940	272058	190468
2941	272143	190370
2942	272228	190273
2943	272325	190183
2944	272425	190096
2945	272513	190000
2946	272597	189902
2947	272676	189800
2948	272760	189702
2949	272852	189609
2950	272948	189519
2951	273030	189419
2952	273128	189331
2953	273222	189239
2954	273332	189159
2955	273419	189062
2956	273508	188968
2957	273579	188860
2958	273686	188778
2959	273784	188689
2960	273874	188595
2961	273972	188506
2962	274068	188416
2963	274162	188324
2964	274250	188229
2965	274347	188139
2966	274441	188048
2967	274516	187943
2968	274597	187843
2969	274677	187742
2970	274784	187660
2971	274873	187564
2972	274952	187463
2973	275037	187366
2974	275130	187273
2975	275217	187177
2976	275323	187093
2977	275412	186999
2978	275510	186910
2979	275594	186812
2980	275683	186717
2981	275772	186622
2982	275849	186519
2983	275931	186419
2984	276013	186320
2985	276109	186230
2986	276200	186137
2987	276302	186051
2988	276396	185959
2989	276483	185863
2990	276568	185765
2991	276644	185662
2992	276729	185565
2993	276821	185471
2994	276912	185379
2995	277009	185289
2996	277094	185191
2997	277180	185095
2998	277259	184993
2999	277363	184909
3000	277451	184813
3001	277537	184716
3002	277629	184623
3003	277708	184522
3004	277797	184427
3005	277884	184331
3006	277972	184236
3007	278073	184149
3008	278163	184055
3009	278250	183959
3010	278341	183866
3011	278425	183767
3012	278517	183675
3013	278617	183588
3014	278694	183485
3015	278788	183394
3016	278874	183297
3017	278957	183198
3018	279055	183109
3019	279144	183015
3020	279231	182919
3021	279337	182835
3022	279435	182746
3023	279517	182647
3024	279606	182553
3025	279692	182456
3026	279780	182361
3027	279880	182273
3028	279956	182170
3029	280054	182081
3030	280134	181981
3031	280218	181883
3032	280320	181797
3033	280404	181699
3034	280484	181598
3035	280572	181503
3036	280659	181407
3037	280751	181314
3038	280839	181219
3039	280933	181128
3040	281023	181034
3041	281119	180944
3042	281204	180846
3043	281307	180761
3044	281394	180665
3045	281478	180567
3046	281562	180469
3047	281656	180378
3048	281750	180286
3049	281849	180198
3050	281934	180101
3051	282023	180007
3052	282114	179914
3053	282209	179823
3054	282299	179729
3055	282393	179637
3056	282492	179549
3057	282579	179453
3058	282677	179364
3059	282781	179279
3060	282873	179187
3061	282964	179093
3062	283048	178996
3063	283141	178903
3064	283226	178807
3065	283325	178718
3066	283411	178622
3067	283496	178524
3068	283574	178423
3069	283652	178322
3070	283734	178223
3071	283816	178124
3072	283901	178027
3073	284014	177947
3074	284102	177852
3075	284180	177751
3076	284273	177659
3077	284383	177577
3078	284473	177484
3079	284560	177388
3080	284643	177290
3081	284731	177195
3082	284817	177098
3083	284908	177005
3084	284999	176912
3085	285092	176819
3086	285180	176724
3087	285262	176626
3088	285358	176536
3089	285460	176449
3090	285542	176351
3091	285626	176253
3092	285718	176160
3093	285810	176067
3094	285902	175975
3095	285988	175879
3096	286085	175789
3097	286175	175695
3098	286274	175607
3099	286405	175539
3100	286502	175449
3101	286580	175348
3102	286673	175256
3103	286759	175159
3104	286849	175065
3105	286947	174977
3106	287028	174877
3107	287127	174789
3108	287216	174694
3109	287319	174608
3110	287408	174514
3111	287492	174417
3112	287583	174323
3113	287675	174231
3114	287750	174128
3115	287830	174028
3116	287916	173932
3117	288021	173847
3118	288099	173746
3119	288188	173651
3120	288281	173559
3121	288372	173466
3122	288466	173375
3123	288547	173276
3124	288634	173180
3125	288724	173086
3126	288809	172990
3127	288902	172898
3128	288990	172803
3129	289081	172710
3130	289167	172613
3131	289250	172515
3132	289350	172428
3133	289446	172337
3134	289527	172238
3135	289613	172142
3136	289709	172052
3137	289809	171964
3138	289896	171869
3139	289978	171770
3140	290069	171677
3141	290158	171583
3142	290249	171489
3143	290382	171421
3144	290487	171336
3145	290575	171242
3146	290672	171152
3147	290762	171058
3148	290853	170965
3149	290936	170867
3150	291036	170779
3151	291133	170689
3152	291232	170601
3153	291325	170509
3154	291442	170431
3155	291533	170338
3156	291620	170243
3157	291722	170156
3158	291811	170061
3159	291895	169964
3160	291983	169869
3161	292094	169787
3162	292180	169692
3163	292282	169605
3164	292388	169520
3165	292477	169426
3166	292570	169334
3167	292654	169237
3168	292737	169139
3169	292819	169041
3170	292907	168945
3171	293007	168857
3172	293090	168760
3173	293195	168675
3174	293295	168586
3175	293395	168499
3176	293477	168401
3177	293560	168302
3178	293644	168205
3179	293739	168115
3180	293817	168014
3181	293902	167917
3182	294003	167830
3183	294094	167737
3184	294203	167654
3185	294297	167562
3186	294387	167469
3187	294465	167368
3188	294546	167269
3189	294633	167174
3190	294717	167077
3191	294802	166981
3192	294883	166882
3193	294973	166788
3194	295062	166694
3195	295161	166605
3196	295240	166505
3197	295336	166415
3198	295412	166314
3199	295484	166210
3200	295577	166117
3201	295654	166017
3202	295741	165921
3203	295829	165826
3204	295929	165738
3205	296007	165638
3206	296102	165547
3207	296184	165449
3208	296267	165352
3209	296356	165258
3210	296437	165159
3211	296524	165063
3212	296616	164971
3213	296703	164876
3214	296787	164779
3215	296870	164681
3216	296955	164585
3217	297050	164494
3218	297146	164404
